entry,exit,direction,hit_tp,hit_sl,pnl_pips,bars_to_exit,rr
156.936,156.836,short,True,False,999.9999999999432,10,11.998564971633424
156.942,156.806,short,True,False,1359.9999999999568,1,4.206055916420895
157.016,156.76,short,True,False,2560.0000000000023,11,5.2964425078388215
156.978,157.04233433,short,False,True,-643.343299999799,55,3.3885485401042623
156.978,157.02133433,short,False,True,-433.34329999993315,51,5.030653525739324
156.872,156.86433433,short,False,True,76.65670000022828,1,84000000.00000317
156.904,156.746,short,True,False,1579.9999999998704,13,5.999772919987051
156.88,156.91833433,short,False,True,-383.3432999999786,5,3.495561289319354
156.88,156.88433433,short,False,True,-43.34330000006048,1,30.91596625079289
156.955,156.838,short,True,False,1170.0000000001864,15,6.749611897323655
156.926,156.838,short,True,False,879.9999999999386,13,2.7215655929781226
156.94,156.815,short,True,False,1250.0,8,3.260784784813168
156.9,156.92033433,short,False,True,-203.3432999999718,4,4.180122974301083
157.032,157.02133433,short,False,True,106.65670000008731,1,98000000.00001319
156.93,156.95333433,short,False,True,-233.34329999983083,1,4.328386544634978
157.024,157.01433433,short,False,True,96.65670000003956,1,103000000.00000863
157.044,156.95,short,True,False,940.0000000002251,20,4.406044155131148
157.048,157.06433433,short,False,True,-163.34330000006503,2,3.6732452448296558
157.022,156.971,short,True,False,509.9999999998772,21,2.781666960283963
157.002,157.01233433,short,False,True,-103.34329999977854,1,2.99971067307434
157.026,157.03833433,short,False,True,-123.34329999987403,11,4.459099116049513
157.044,157.0,short,True,False,440.0000000001114,9,5.279368587520344
157.024,157.02333432999998,short,False,True,6.656700000178262,1,30000000.000001136
157.035,157.02933432999998,short,False,True,56.65670000013279,1,37000000.00000614
157.03,157.03633433,short,False,True,-63.34329999987176,1,5.051836579413367
157.099,157.05433433,short,False,True,446.65670000000546,1,84000000.00000317
157.134,157.13633432999998,short,False,True,-23.343299999964984,2,17.135537820296207
157.149,157.094,short,True,False,550.0000000000682,9,23.561364502914895
157.136,157.094,short,True,False,420.0000000000159,4,3.1497645551014735
157.147,157.14933433,short,False,True,-23.343299999964984,1,14.565207147251167
157.171,157.076,short,True,False,949.9999999999886,38,5.181536494647783
157.131,157.13433433,short,False,True,-33.34330000001273,1,16.49506797467132
157.11,157.12233433,short,False,True,-123.34329999987403,2,2.756533999013725
157.142,157.14633433,short,False,True,-43.34330000006048,2,45.220368545940076
157.094,157.15133433,short,False,True,-573.3433000000332,1,2.5813504753607055
157.104,157.12033433,short,False,True,-163.3432999997808,3,9.672879144735504
157.11,156.946,short,True,False,1640.000000000157,17,7.342955888991296
157.094,157.11433433,short,False,True,-203.3432999999718,1,7.278331767017485
157.062,156.946,short,True,False,1160.0000000001387,12,2.616482531708923
157.034,156.946,short,True,False,879.9999999999386,3,3.1057731028039925
157.033,157.05433433,short,False,True,-213.34330000001955,14,4.07793448399744
157.051,156.946,short,True,False,1049.9999999998977,16,2.669423884936714
157.011,157.00033433,short,False,True,106.65670000008731,1,64999999.99999772
157.028,157.04033433,short,False,True,-123.34330000015825,1,6.64811140936625
157.041,157.06133433,short,False,True,-203.3432999999718,4,4.671902147747776
157.148,157.16233433,short,False,True,-143.34329999996953,1,3.2788417735608872
157.132,157.16833433,short,False,True,-363.34329999988313,2,2.889828985426509
157.084,157.027,short,True,False,570.0000000001637,9,3.108921896794419
157.148,157.15833433,short,False,True,-103.34330000006275,12,3.677064696014102
157.185,157.19633432999998,short,False,True,-113.34329999982629,1,2.735053593821022
157.185,157.17433433,short,False,True,106.65670000008731,1,31000000.00000591
157.21,157.071,short,True,False,1390.0000000001,25,13.450315598622057
157.166,157.19233433,short,False,True,-263.3432999999741,7,3.6074584012582895
157.166,157.19033432999998,short,False,True,-243.34329999987858,7,3.9039496875420965
157.142,157.15333433,short,False,True,-113.3433000001105,1,6.264155005185903
157.142,157.14833432999998,short,False,True,-63.34329999987176,1,4.893966686305998
157.166,157.111,short,True,False,550.0000000000682,2,8.682844120864901
157.162,157.16833433,short,False,True,-63.34329999987176,1,8.051364548439913
157.231,157.23633433,short,False,True,-53.34330000010823,1,4.499159219611875
157.298,157.30833433,short,False,True,-103.34330000006275,1,4.644713300230656
157.291,157.30033433,short,False,True,-93.343300000015,5,4.392388098555571
157.31,157.274,short,True,False,360.00000000001364,2,2.9186830577776117
157.336,157.31833433,short,False,True,176.65670000013733,1,62000000.00001182
157.334,157.238,short,True,False,960.0000000000364,16,3.0637323344723026
157.331,157.34833433,short,False,True,-173.34330000011278,4,5.365076123503407
157.273,157.28133433,short,False,True,-83.34329999996726,3,4.1994977400715285
157.327,157.33333432999999,short,False,True,-63.34329999987176,1,4.10461722077364
157.315,157.32033433,short,False,True,-53.34330000010823,1,4.311694252127159
157.332,157.33433433,short,False,True,-23.343299999964984,1,17.135537820296207
157.349,157.33,short,True,False,189.99999999977035,6,2.9995279690086005
157.339,157.294,short,True,False,449.99999999987494,10,4.820913766706369
157.338,157.34533433,short,False,True,-73.34329999991951,1,5.999184656271399
157.316,157.31633433,short,False,True,-3.343299999869487,2,38.88373762603629
157.336,157.32333433,short,False,True,126.65670000018281,1,52000000.000020914
157.318,157.32233433,short,False,True,-43.343299999776264,1,7.844349645780488
157.336,157.34533433,short,False,True,-93.34329999973079,8,5.035176600801666
157.314,157.31833433,short,False,True,-43.34330000006048,2,11.997240634635558
157.322,157.262,short,True,False,600.0000000000227,12,8.18070634946452
157.294,157.262,short,True,False,320.00000000010687,7,3.0964755334965366
157.278,157.28633433,short,False,True,-83.34329999996726,3,5.75931118638459
157.274,157.28633433,short,False,True,-123.34329999987403,11,3.5672792928400714
157.257,157.26633433,short,False,True,-93.343300000015,1,2.892548260026257
157.306,157.256,short,True,False,500.0000000001137,4,4.05372646913634
157.32,157.268,short,True,False,519.999999999925,10,2.836209449701569
157.326,157.33033433,short,False,True,-43.34330000006048,1,13.381537630939913
157.277,157.32533433,short,False,True,-483.3433000001719,3,3.8895749666938864
157.298,157.31733433,short,False,True,-193.34329999992406,2,10.809787564404107
157.29,157.089,short,True,False,2009.999999999934,13,4.338036181810771
157.29,157.29833433,short,False,True,-83.34329999996726,1,24.117115592983765
157.266,157.089,short,True,False,1769.999999999925,42,4.61727125529525
157.234,157.089,short,True,False,1450.0000000001023,9,2.57391895847548
157.223,157.089,short,True,False,1340.0000000001455,12,5.2892655933689
157.226,157.25033433,short,False,True,-243.34329999987858,3,8.095558825745398
157.265,157.28333433,short,False,True,-183.34330000016053,1,12.872027502493047
157.225,157.25633433,short,False,True,-313.3432999999286,4,6.255120182880649
157.218,157.22933433,short,False,True,-113.3433000001105,52,16.675004168734162
157.178,157.22133433,short,False,True,-433.34329999993315,6,3.4383824556656095
157.16,157.029,short,True,False,1310.0000000000023,12,4.792508175616149
157.128,157.029,short,True,False,989.9999999998954,9,3.159473969921243
157.126,157.14033433,short,False,True,-143.34329999996953,1,6.766971319903269
157.092,156.972,short,True,False,1200.0000000000455,24,2.589872347351486
157.056,156.972,short,True,False,840.0000000000318,3,4.130945056956135
157.044,157.05633433,short,False,True,-123.34329999987403,3,5.8373661155552234
157.038,156.974,short,True,False,640.0000000002137,6,3.1473867100627486
157.006,156.868,short,True,False,1380.0000000000523,6,3.112711977377603
156.942,156.95233432999999,short,False,True,-103.34329999977854,1,7.160599671209537
156.968,156.698,short,True,False,2699.999999999818,22,4.070290602164959
156.894,156.94433433,short,False,True,-503.3432999999832,1,3.893962629481797
156.831,156.698,short,True,False,1329.9999999998136,11,5.050441761760958
156.815,156.83433433,short,False,True,-193.34329999992406,8,6.051412177201702
156.751,156.76133432999998,short,False,True,-103.34329999977854,10,5.128537602351662
156.744,156.75633433,short,False,True,-123.34329999987403,2,26.43029657876239
156.76,156.76033433,short,False,True,-3.343300000153704,1,1022.941405151382
156.738,156.76233433,short,False,True,-243.34329999987858,10,13.15014631593115
156.718,156.76633433,short,False,True,-483.3433000001719,12,6.20676856387326
156.639,156.418,short,True,False,2210.0000000000364,19,4.305111218946711
156.63,156.67233432999998,short,False,True,-423.3432999998854,4,5.007756116609061
156.576,156.418,short,True,False,1579.9999999998704,6,5.386180628632863
156.549,156.58633433,short,False,True,-373.3432999999309,2,3.508834898069002
156.514,156.418,short,True,False,960.0000000000364,13,5.877192391737675
156.436,156.3,short,True,False,1359.9999999999568,8,4.799831158883895
156.434,156.44133433,short,False,True,-73.34329999991951,2,18.27024418046818
156.442,156.43433432999998,short,False,True,76.65670000022828,1,78000000.00000295
156.486,156.364,short,True,False,1219.9999999998568,66,4.021845875610877
156.433,156.45833432999999,short,False,True,-253.34329999992633,6,2.723577059271292
156.368,156.277,short,True,False,910.0000000000819,14,2.8143462381937354
156.376,156.38633432999998,short,False,True,-103.34329999977854,1,9.579721181753449
156.316,156.32833433,short,False,True,-123.34329999987403,1,3.1619066459268983
156.336,156.34233433,short,False,True,-63.34329999987176,7,9.314323693294376
156.3,156.33633433,short,False,True,-363.34329999988313,1,5.559480524343318
156.31,156.34533433,short,False,True,-353.3432999998354,5,5.999830759493327
156.31,156.098,short,True,False,2119.999999999891,8,9.085326212500757
156.314,156.34833433,short,False,True,-343.34330000007185,6,6.291079511379269
156.154,156.18733433,short,False,True,-333.3433000000241,1,3.089907611762444
156.187,156.19633432999998,short,False,True,-93.34329999973079,1,11.891587291250529
156.216,156.24633433,short,False,True,-303.34329999988086,1,2.7691397832105134
156.228,156.106,short,True,False,1220.000000000141,3,3.5532949092086423
156.226,156.23033433,short,False,True,-43.34330000006048,1,63.21622949789669
156.133,156.19833433,short,False,True,-653.3432999998467,3,2.7703659010516226
156.084,156.12433433,short,False,True,-403.3433000000741,5,3.2726464031999725
156.226,156.161,short,True,False,649.9999999999773,17,3.0467326604581335
156.19,156.116,short,True,False,739.9999999998386,14,2.9209377157400795
156.173,156.20633433,short,False,True,-333.3433000000241,2,3.929882496513077
156.154,156.18833433,short,False,True,-343.34330000007185,2,3.262041228122737
156.123,156.15333433,short,False,True,-303.3433000001651,10,2.6702419338071675
156.114,156.09033433,short,False,True,236.6567000001396,1,33999999.99999181
156.414,156.41633432999998,short,False,True,-23.343299999964984,16,50.54983656988173
156.371,156.334,short,True,False,370.0000000000614,17,3.2644188055282357
156.366,156.37833433,short,False,True,-123.34329999987403,4,4.945546292345782
156.365,156.37633433,short,False,True,-113.34329999982629,1,5.293652117072137
156.358,156.36033433,short,False,True,-23.343299999964984,1,22.70458761189582
156.398,156.41833433,short,False,True,-203.3432999999718,9,3.442454214129646
156.488,156.413,short,True,False,749.9999999998863,30,8.998923728724217
156.464,156.47333433,short,False,True,-93.343300000015,1,5.463702268934088
156.47,156.47633433,short,False,True,-63.34329999987176,5,6.1569258311559745
156.457,156.46033433,short,False,True,-33.34330000001273,1,28.191570720342074
156.441,156.363,short,True,False,780.0000000000296,2,3.342714361203407
156.372,156.37433433,short,False,True,-23.343299999964984,1,3.8554960095736472
156.538,156.446,short,True,False,920.0000000001296,9,2.5320406348498117
156.613,156.556,short,True,False,569.9999999998795,5,2.671750179170507
156.61,156.556,short,True,False,540.0000000000205,6,2.531131748691852
156.594,156.60533433,short,False,True,-113.3433000001105,2,4.23492169364709
156.699,156.606,short,True,False,930.0000000001774,6,6.064823177809505
156.745,156.75833433,short,False,True,-133.34329999992178,3,3.5247365259465315
156.774,156.76233433,short,False,True,116.65670000013506,1,75999999.9999934
156.831,156.83233433,short,False,True,-13.343300000201452,1,11.241596906132585
156.864,156.87733433,short,False,True,-133.34329999992178,1,3.5997309201159693
156.894,156.87733433,short,False,True,166.6567000000896,1,78000000.00000295
156.846,156.816,short,True,False,300.00000000001137,8,2.6468260585360683
156.844,156.816,short,True,False,279.9999999999159,1,5.249019089545412
156.894,156.84333433,short,False,True,506.65670000000773,1,132000000.00000499
156.894,156.83633433,short,False,True,576.6567000000578,1,132000000.00000499
156.894,156.82233433,short,False,True,716.6567000001578,1,132000000.00000499
156.738,156.74633433,short,False,True,-83.34329999996726,2,5.1593829378034295
156.74,156.695,short,True,False,450.00000000015916,8,3.1393165917085404
156.709,156.654,short,True,False,550.0000000000682,5,10.310573211666371
156.704,156.70733433,short,False,True,-33.34330000001273,2,14.99551634061184
156.665,156.67433433,short,False,True,-93.343300000015,6,3.321073928177055
156.666,156.66733433,short,False,True,-13.343299999917235,1,24.73151319403126
156.664,156.67633433,short,False,True,-123.34330000015825,1,2.513310410856343
156.728,156.73633433,short,False,True,-83.34329999996726,11,4.319483389788442
156.728,156.698,short,True,False,300.00000000001137,6,6.921484981567161
156.718,156.72433433,short,False,True,-63.34330000015598,1,3.157397862115261
156.731,156.63,short,True,False,1009.9999999999909,12,4.734153826250453
156.728,156.72533433,short,False,True,26.65669999998954,1,98000000.00001319
156.64,156.594,short,True,False,459.9999999999227,10,2.8161546877021557
156.631,156.594,short,True,False,370.0000000000614,8,2.774792584256415
156.631,156.63233433,short,False,True,-13.343299999917235,1,27.729272369080842
156.613,156.457,short,True,False,1560.0000000000591,20,6.685428722406814
156.613,156.457,short,True,False,1560.0000000000591,16,7.312158385100053
156.577,156.62433433,short,False,True,-473.34330000012415,3,2.5351578864636526
156.592,156.457,short,True,False,1350.0000000001933,11,8.264801800881976
156.592,156.457,short,True,False,1350.0000000001933,9,13.06325615693602
156.501,156.433,short,True,False,680.0000000001205,6,3.0446402466551756
156.488,156.48233433,short,False,True,56.65670000013279,1,55000000.00000682
156.585,156.61033433,short,False,True,-253.34329999992633,1,2.723577059272414
156.625,156.64233432999998,short,False,True,-173.34329999982856,1,6.288099972719838
156.611,156.516,short,True,False,949.9999999999886,8,3.6074584012582895
156.594,156.61933433,short,False,True,-253.34329999992633,1,3.0788262409160074
156.55,156.516,short,True,False,340.00000000020236,2,4.079512090358024
156.94,156.95633433,short,False,True,-163.34330000006503,9,4.407894293795587
156.963,156.96633433,short,False,True,-33.34330000001273,1,21.89345385729056
157.105,157.11933433,short,False,True,-143.34329999996953,1,16.11515850409776
157.101,156.874,short,True,False,2270.0000000000387,13,9.728155897336325
157.038,156.96,short,True,False,780.0000000000296,23,7.547659112895573
156.996,157.00333433,short,False,True,-73.34329999991951,3,6.271874867925383
157.004,156.95,short,True,False,540.0000000000205,1,3.30592072034669
157.038,157.01033433,short,False,True,276.6567000000464,1,91000000.00000818
156.997,157.00033433,short,False,True,-33.343299999728515,1,14.99551634073966
157.034,157.06033433,short,False,True,-263.3432999999741,1,2.8479934746771995
157.048,156.959,short,True,False,889.9999999999864,9,3.814122796757531
157.017,156.941,short,True,False,759.9999999999341,6,10.362228042653769
156.979,157.00233433,short,False,True,-233.34329999983083,4,7.328258407254233
156.966,157.02133433,short,False,True,-553.3432999999377,3,2.8553702556809353
156.964,157.02233433,short,False,True,-583.343300000081,11,2.6742400229844803
156.96,156.96833433,short,False,True,-83.34329999996726,1,18.23781875688567
156.946,156.95433433,short,False,True,-83.34329999996726,7,16.558019660855695
156.911,156.808,short,True,False,1030.0000000000864,16,2.686886662686276
156.88,156.88433433,short,False,True,-43.34330000006048,1,16.61156395565226
156.863,156.88733433,short,False,True,-243.34329999987858,1,4.643645417813268
156.911,156.90433432999998,short,False,True,66.65670000018054,1,74999999.99998863
156.897,156.836,short,True,False,609.9999999997863,4,4.255518046535247
156.883,156.836,short,True,False,469.99999999997044,2,2.711382557043943
156.855,156.87033433,short,False,True,-153.34330000001728,1,2.804165555324106
156.87,156.87633433,short,False,True,-63.34329999987176,1,15.155509738235613
156.841,156.84533433,short,False,True,-43.343299999776264,4,15.457983125501087
156.821,156.80633433,short,False,True,146.6566999999941,1,50999999.99998772
156.854,156.86033433,short,False,True,-63.34329999987176,1,13.26107102095616
156.94,156.93,short,True,False,99.99999999990905,1,9999999.999990905
156.96,156.93,short,True,False,300.00000000001137,3,2.9029458126521437
157.03,157.03833433,short,False,True,-83.34329999996726,1,8.638966779576885
157.012,157.02633433,short,False,True,-143.34329999996953,1,3.767179910049059
157.007,157.03733433,short,False,True,-303.34329999988086,32,8.274453399831259
156.937,156.94233433,short,False,True,-53.34329999982401,1,33.93115911475457
156.937,156.93733433,short,False,True,-3.343299999869487,1,541.3812700238607
156.986,156.896,short,True,False,900.0000000000341,4,4.029670914684985
156.95,156.95833432999999,short,False,True,-83.34329999996726,1,8.878938079007302
156.999,156.918,short,True,False,809.9999999998886,5,4.189439199600952
157.192,157.092,short,True,False,999.9999999999432,12,2.9999103026815623
157.144,157.092,short,True,False,519.999999999925,2,3.627654728194729
157.206,157.143,short,True,False,629.9999999998818,3,6.749279273389526
157.206,157.21333433,short,False,True,-73.34330000020373,1,8.589741666902523
157.268,157.189,short,True,False,790.0000000000773,9,3.1182983722099893
157.245,157.25333433,short,False,True,-83.34329999996726,1,6.719196384116492
157.221,157.22233433,short,False,True,-13.343299999917235,2,41.219188656740066
157.253,157.097,short,True,False,1559.999999999775,62,8.508628349104708
157.24,157.24233433,short,False,True,-23.343299999964984,1,61.25954770757142
157.214,157.22433433,short,False,True,-103.34330000006275,1,11.321488669310847
157.198,157.22433433,short,False,True,-263.3432999999741,55,3.8352978792325088
157.166,157.18033433,short,False,True,-143.34329999996953,24,4.813618773950584
157.146,157.13433433,short,False,True,116.65669999985084,1,29999999.999972712
157.164,157.16433433,short,False,True,-3.343300000153704,1,143.57072352994544
157.192,157.18433432999998,short,False,True,76.65670000022828,1,28000000.00002001
157.195,157.132,short,True,False,629.9999999998818,22,5.558334722910552
157.178,157.19233433,short,False,True,-143.34329999996953,1,3.2090791826337224
157.158,157.16833433,short,False,True,-103.34330000006275,10,2.5158863709564385
157.164,157.17033433,short,False,True,-63.34330000015598,1,3.7888774345419027
157.253,157.25033433,short,False,True,26.65669999998954,1,81999999.99999362
157.246,157.171,short,True,False,750.0000000001705,8,2.8479934746782787
157.192,157.19433433,short,False,True,-23.343299999964984,1,8.139380464644654
157.202,157.147,short,True,False,550.0000000000682,8,3.8369425009762237
157.176,157.18233433,short,False,True,-63.34330000015598,1,10.735152731199067
157.152,157.16433433,short,False,True,-123.34330000015825,1,3.567279292829547
157.13,157.13933433,short,False,True,-93.343300000015,1,4.285256681517111
157.188,157.19433433,short,False,True,-63.34330000015598,1,3.157397862115261
157.208,157.176,short,True,False,320.00000000010687,5,7.382917313625413
157.21,157.20933433,short,False,True,6.656700000178262,2,16000000.000019554
157.209,157.20833432999999,short,False,True,6.656700000178262,11,58999999.9999975
157.216,157.21433432999999,short,False,True,16.65670000022601,4,22000000.00001978
157.274,157.28433433,short,False,True,-103.34330000006275,3,7.1605996711898445
157.245,157.25533432999998,short,False,True,-103.34329999977854,3,4.35441871897959
157.245,157.24433433,short,False,True,6.656700000178262,3,28999999.99999636
157.233,157.208,short,True,False,250.00000000005684,3,5.767904151269239
157.3,157.152,short,True,False,1480.0000000002456,10,7.278331767018883
157.279,157.30033433,short,False,True,-213.34330000001955,4,5.952846890434239
157.282,157.28333433,short,False,True,-13.343299999917235,1,97.42717318866414
157.39,157.313,short,True,False,769.9999999999818,12,3.039354109618616
157.41,157.39633433,short,False,True,136.65669999994634,1,30000000.000001136
157.406,157.40633433,short,False,True,-3.343299999869487,1,26.919510664211668
157.385,157.39233432999998,short,False,True,-73.34329999991951,8,6.2718748679215075
157.39,157.38933433,short,False,True,6.656699999894045,1,31999999.999982264
